Time,Location,tavg,wspd
2020-07-10,UP,29.1,7.1
2020-07-11,UP,30.8,8.0
2020-07-12,UP,31.1,6.7
2020-07-13,UP,31.6,4.7
2020-07-14,UP,28.7,5.8
2020-07-15,UP,30.4,7.0
2020-07-16,UP,29.9,8.4
2020-07-17,UP,32.0,8.1
2020-07-18,UP,31.4,6.9
2020-07-19,UP,29.3,3.4
2020-07-20,UP,27.8,5.0
2020-07-21,UP,28.2,4.1
2020-07-22,UP,28.7,7.0
2020-07-23,UP,30.2,5.4
2020-07-24,UP,29.3,7.9
2020-07-25,UP,30.3,6.6
2020-07-26,UP,31.6,2.9
2020-07-27,UP,31.3,6.2
2020-07-28,UP,29.2,4.8
2020-07-29,UP,26.6,3.5
2020-07-30,UP,28.6,2.3
2020-07-31,UP,28.9,2.7
2020-08-01,UP,29.2,2.6
2020-08-02,UP,29.8,2.9
2020-08-03,UP,29.4,5.1
2020-08-04,UP,30.3,2.8
2020-08-05,UP,30.7,8.0
2020-08-06,UP,29.6,19.6
2020-08-07,UP,30.8,7.6
2020-08-08,UP,31.2,1.3
2020-08-09,UP,30.4,4.5
2020-08-10,UP,31.0,8.3
2020-08-11,UP,30.6,5.3
2020-08-12,UP,28.1,2.3
2020-08-13,UP,27.3,3.6
2020-08-14,UP,27.7,4.2
2020-08-15,UP,30.4,6.3
2020-08-16,UP,30.8,6.6
2020-08-17,UP,31.2,6.8
2020-08-18,UP,31.8,5.0
2020-08-19,UP,28.2,7.9
2020-08-20,UP,30.6,10.8
2020-08-21,UP,28.7,17.6
2020-08-22,UP,28.1,15.4
2020-08-23,UP,27.8,7.0
2020-08-24,UP,29.3,2.4
2020-08-25,UP,29.8,4.2
2020-08-26,UP,30.3,8.2
2020-08-27,UP,28.9,4.9
2020-08-28,UP,29.1,10.8
2020-08-29,UP,28.6,14.7
2020-08-30,UP,29.2,9.1
2020-08-31,UP,29.9,5.4
2020-09-01,UP,30.1,6.0
2020-09-02,UP,28.4,5.1
2020-09-03,UP,29.6,8.9
2020-09-04,UP,30.7,6.8
2020-09-05,UP,30.8,3.5
2020-09-06,UP,31.1,4.7
2020-09-07,UP,31.4,4.2
2020-09-08,UP,31.7,2.4
2020-09-09,UP,30.9,2.8
2020-09-10,UP,31.0,3.9
2020-09-11,UP,30.6,3.0
2020-09-12,UP,30.6,4.1
2020-09-13,UP,31.3,1.9
2020-09-14,UP,30.7,3.2
2020-09-15,UP,31.1,3.2
2020-09-16,UP,31.1,4.0
2020-09-17,UP,31.4,4.9
2020-09-18,UP,31.4,6.4
2020-09-19,UP,30.4,7.6
2020-09-20,UP,31.3,4.1
2020-09-21,UP,31.6,6.4
2020-09-22,UP,29.6,13.1
2020-09-23,UP,26.9,11.0
2020-09-24,UP,24.9,9.8
2020-09-25,UP,27.8,5.1
2020-09-26,UP,29.6,3.4
2020-09-27,UP,29.5,3.3
2020-09-28,UP,29.6,3.5
2020-09-29,UP,28.9,4.4
2020-09-30,UP,28.4,4.5
2020-10-01,UP,28.2,3.8
2020-10-02,UP,28.9,1.8
2020-10-03,UP,29.3,2.3
2020-10-04,UP,29.7,1.9
2020-10-05,UP,29.3,3.2
2020-10-06,UP,28.7,3.0
2020-10-07,UP,28.7,1.9
2020-10-08,UP,28.4,2.6
2020-10-09,UP,27.8,2.5
2020-10-10,UP,27.9,1.7
2020-10-11,UP,28.6,1.7
2020-10-12,UP,28.4,2.0
2020-10-13,UP,29.0,3.0
2020-10-14,UP,29.4,3.2
2020-10-15,UP,30.2,2.1
2020-10-16,UP,29.5,1.8
2020-10-17,UP,28.4,2.7
2020-10-18,UP,27.2,2.5
2020-10-19,UP,27.2,3.2
2020-10-20,UP,26.0,4.2
2020-10-21,UP,25.9,2.5
2020-10-22,UP,26.3,2.1
2020-10-23,UP,26.0,2.6
2020-10-24,UP,25.0,2.9
2020-10-25,UP,25.1,1.7
2020-10-26,UP,24.2,2.6
2020-10-27,UP,24.0,2.0
2020-10-28,UP,23.0,2.4
2020-10-29,UP,23.3,1.7
2020-10-30,UP,24.0,1.8
2020-10-31,UP,24.0,2.8
2020-11-01,UP,23.8,3.0
2020-11-02,UP,22.0,3.0
2020-11-03,UP,20.8,3.7
2020-11-04,UP,21.1,2.8
2020-11-05,UP,19.8,0.0
2020-11-06,UP,20.7,0.3
2020-11-07,UP,20.1,0.8
2020-11-08,UP,20.3,0.4
2020-11-09,UP,20.5,0.0
2020-11-10,UP,20.9,1.8
2020-11-11,UP,21.3,2.6
2020-11-12,UP,22.7,1.1
2020-11-13,UP,22.6,1.7
2020-11-14,UP,22.2,1.5
2020-11-15,UP,22.7,1.4
2020-11-16,UP,19.5,6.6
2020-11-17,UP,21.2,4.7
2020-11-18,UP,20.9,1.8
2020-11-19,UP,20.7,1.6
2020-11-20,UP,19.8,6.1
2020-11-21,UP,17.5,6.4
2020-11-22,UP,16.4,5.3
2020-11-23,UP,16.0,0.3
2020-11-24,UP,16.7,0.6
2020-11-25,UP,18.1,1.2
2020-11-26,UP,18.6,1.5
2020-11-27,UP,19.2,3.5
2020-11-28,UP,18.5,4.3
2020-11-29,UP,18.1,2.7
2020-11-30,UP,17.5,2.4
2020-12-01,UP,17.1,0.8
2020-12-02,UP,17.1,2.6
2020-12-03,UP,17.6,1.0
2020-12-04,UP,17.6,0.8
2020-12-05,UP,18.3,0.3
2020-12-06,UP,19.3,0.5
2020-12-07,UP,19.0,1.5
2020-12-08,UP,18.9,1.5
2020-12-09,UP,18.4,1.9
2020-12-10,UP,18.0,0.6
2020-12-11,UP,16.4,1.5
2020-12-12,UP,18.6,1.9
2020-12-13,UP,18.8,9.2
2020-12-14,UP,15.8,5.1
2020-12-15,UP,16.2,3.9
2020-12-16,UP,16.4,6.8
2020-12-17,UP,13.4,10.9
2020-12-18,UP,11.3,6.3
2020-12-19,UP,11.3,4.8
2020-12-20,UP,10.5,2.1
2020-12-21,UP,11.5,1.0
2020-12-22,UP,14.5,1.0
2020-12-23,UP,15.0,0.4
2020-12-24,UP,14.4,2.2
2020-12-25,UP,15.1,6.2
2020-12-26,UP,14.0,4.0
2020-12-27,UP,13.6,2.4
2020-12-28,UP,14.9,2.8
2020-12-29,UP,14.2,5.3
2020-12-30,UP,13.6,3.5
2020-12-31,UP,10.5,4.9
2021-01-01,UP,10.3,0.5
2021-01-02,UP,14.6,1.1
2021-01-03,UP,18.0,1.2
2021-01-04,UP,18.1,1.1
2021-01-05,UP,19.5,0.8
2021-01-06,UP,20.2,2.1
2021-01-07,UP,18.8,5.8
2021-01-08,UP,15.9,3.6
2021-01-09,UP,17.5,3.9
2021-01-10,UP,18.6,10.8
2021-01-11,UP,14.0,10.6
2021-01-12,UP,11.8,5.6
2021-01-13,UP,10.2,2.8
2021-01-14,UP,11.6,2.0
2021-01-15,UP,12.3,1.2
2021-01-16,UP,12.3,1.0
2021-01-17,UP,13.0,5.3
2021-01-18,UP,14.2,1.2
2021-01-19,UP,16.1,1.3
2021-01-20,UP,15.4,6.9
2021-01-21,UP,14.2,8.9
2021-01-22,UP,11.4,1.5
2021-01-23,UP,12.1,1.8
2021-01-24,UP,13.7,2.0
2021-01-25,UP,12.0,4.4
2021-01-26,UP,11.8,2.1
2021-01-27,UP,10.7,2.3
2021-01-28,UP,10.5,1.9
2021-01-29,UP,12.2,9.7
2021-01-30,UP,11.5,3.9
2021-01-31,UP,12.6,1.9
2021-02-01,UP,14.2,2.0
2021-02-02,UP,15.8,2.0
2021-02-03,UP,18.0,1.9
2021-02-04,UP,20.0,5.3
2021-02-05,UP,16.9,5.4
2021-02-06,UP,16.6,6.4
2021-02-07,UP,15.9,4.1
2021-02-08,UP,16.5,3.2
2021-02-09,UP,17.5,2.6
2021-02-10,UP,18.6,2.1
2021-02-11,UP,18.9,2.1
2021-02-12,UP,18.9,1.5
2021-02-13,UP,18.5,1.4
2021-02-14,UP,19.1,3.0
2021-02-15,UP,19.1,2.1
2021-02-16,UP,19.4,0.7
2021-02-17,UP,19.5,0.9
2021-02-18,UP,19.8,3.4
2021-02-19,UP,19.6,1.5
2021-02-20,UP,20.2,2.5
2021-02-21,UP,20.2,4.9
2021-02-22,UP,20.6,3.7
2021-02-23,UP,21.7,3.8
2021-02-24,UP,23.1,5.8
2021-02-25,UP,24.0,7.6
2021-02-26,UP,24.2,10.4
2021-02-27,UP,24.6,8.6
2021-02-28,UP,25.5,7.4
2021-03-01,UP,23.9,8.1
2021-03-02,UP,21.4,11.5
2021-03-03,UP,21.5,6.8
2021-03-04,UP,22.9,3.2
2021-03-05,UP,23.4,7.5
2021-03-06,UP,22.9,10.0
2021-03-07,UP,24.1,3.3
2021-03-08,UP,25.4,10.5
2021-03-09,UP,26.2,2.6
2021-03-10,UP,26.5,2.6
2021-03-11,UP,26.6,2.8
2021-03-12,UP,24.0,6.7
2021-03-13,UP,23.3,2.4
2021-03-14,UP,24.3,8.2
2021-03-15,UP,24.4,6.0
2021-03-16,UP,25.8,7.0
2021-03-17,UP,25.4,5.4
2021-03-18,UP,26.5,3.7
2021-03-19,UP,26.6,3.6
2021-03-20,UP,27.1,6.6
2021-03-21,UP,26.3,3.2
2021-03-22,UP,28.3,3.1
2021-03-23,UP,28.2,9.1
2021-03-24,UP,27.4,10.8
2021-03-25,UP,25.6,11.2
2021-03-26,UP,24.9,9.5
2021-03-27,UP,25.8,3.0
2021-03-28,UP,27.3,2.4
2021-03-29,UP,29.1,2.8
2021-03-30,UP,30.2,7.1
2021-03-31,UP,29.9,17.4
2021-04-01,UP,26.9,13.5
2021-04-02,UP,27.2,6.2
2021-04-03,UP,28.2,5.5
2021-04-04,UP,28.0,5.9
2021-04-05,UP,29.1,3.2
2021-04-06,UP,31.0,8.8
2021-04-07,UP,31.3,6.9
2021-04-08,UP,30.7,5.1
2021-04-09,UP,30.3,4.8
2021-04-10,UP,29.5,5.5
2021-04-11,UP,29.5,6.0
2021-04-12,UP,30.6,5.7
2021-04-13,UP,31.3,6.3
2021-04-14,UP,32.0,7.2
2021-04-15,UP,31.9,5.9
2021-04-16,UP,31.5,2.5
2021-04-17,UP,30.0,7.9
2021-04-18,UP,30.6,8.7
2021-04-19,UP,30.5,10.3
2021-04-20,UP,31.6,2.8
2021-04-21,UP,28.0,11.2
2021-04-22,UP,26.3,8.0
2021-04-23,UP,29.8,4.2
2021-04-24,UP,30.2,7.9
2021-04-25,UP,28.1,5.8
2021-04-26,UP,29.8,6.2
2021-04-27,UP,30.9,3.2
2021-04-28,UP,32.8,3.4
2021-04-29,UP,31.0,6.6
2021-04-30,UP,30.8,7.4
2021-05-01,UP,32.5,5.1
2021-05-02,UP,30.8,5.8
2021-05-03,UP,27.7,4.7
2021-05-04,UP,31.6,6.8
2021-05-05,UP,29.3,13.5
2021-05-06,UP,30.4,11.2
2021-05-07,UP,29.0,10.8
2021-05-08,UP,31.1,7.0
2021-05-09,UP,32.1,7.8
2021-05-10,UP,29.7,9.8
2021-05-11,UP,31.5,6.7
2021-05-12,UP,29.2,11.7
2021-05-13,UP,24.9,7.7
2021-05-14,UP,28.5,3.5
2021-05-15,UP,31.2,3.3
2021-05-16,UP,33.2,2.7
2021-05-17,UP,31.2,4.3
2021-05-18,UP,27.0,4.9
2021-05-19,UP,24.7,9.0
2021-05-20,UP,25.9,12.1
2021-05-21,UP,27.8,5.5
2021-05-22,UP,30.3,4.7
2021-05-23,UP,31.9,7.1
2021-05-24,UP,31.3,11.6
2021-05-25,UP,31.2,8.2
2021-05-26,UP,31.5,6.9
2021-05-27,UP,29.3,12.1
2021-05-28,UP,25.1,10.9
2021-05-29,UP,24.8,14.3
2021-05-30,UP,29.7,4.1
2021-05-31,UP,32.0,3.4
2021-06-01,UP,29.8,9.3
2021-06-02,UP,31.2,3.1
2021-06-03,UP,30.1,4.6
2021-06-04,UP,30.9,4.3
2021-06-05,UP,32.2,4.3
2021-06-06,UP,33.4,6.1
2021-06-07,UP,34.7,6.1
2021-06-08,UP,33.4,7.3
2021-06-09,UP,30.8,11.1
2021-06-10,UP,25.9,8.5
2021-06-11,UP,30.8,5.3
2021-06-12,UP,29.6,9.3
2021-06-13,UP,27.2,11.3
2021-06-14,UP,25.8,6.9
2021-06-15,UP,28.6,7.0
2021-06-16,UP,29.9,5.7
2021-06-17,UP,27.8,8.0
2021-06-18,UP,26.3,5.6
2021-06-19,UP,26.4,8.5
2021-06-20,UP,27.9,4.7
2021-06-21,UP,30.2,3.4
2021-06-22,UP,31.4,2.8
2021-06-23,UP,30.6,7.8
2021-06-24,UP,28.3,5.1
2021-06-25,UP,29.0,7.7
2021-06-26,UP,29.6,3.9
2021-06-27,UP,30.4,5.0
2021-06-28,UP,31.2,2.9
2021-06-29,UP,33.4,2.9
2021-06-30,UP,34.1,3.5
2021-07-01,UP,34.1,7.6
2021-07-02,UP,32.6,7.1
2021-07-03,UP,30.9,3.2
2021-07-04,UP,31.1,3.7
2021-07-05,UP,31.9,4.9
2021-07-06,UP,32.6,4.7
2021-07-07,UP,33.0,3.2
2021-07-08,UP,30.8,8.3
2021-07-09,UP,29.8,8.6
2021-07-10,UP,31.3,9.3
2021-07-11,UP,30.5,13.2
2021-07-12,UP,30.4,11.9
2021-07-13,UP,32.3,9.6
2021-07-14,UP,32.2,11.0
2021-07-15,UP,32.3,12.1
2021-07-16,UP,32.3,9.2
2021-07-17,UP,29.6,7.4
2021-07-18,UP,28.2,6.9
2021-07-19,UP,27.9,4.0
2021-07-20,UP,27.9,3.5
2021-07-21,UP,28.2,2.4
2021-07-22,UP,28.7,5.2
2021-07-23,UP,30.9,5.7
2021-07-24,UP,31.7,12.0
2021-07-25,UP,31.4,10.8
2021-07-26,UP,31.3,6.5
2021-07-27,UP,27.8,2.1
2021-07-28,UP,27.4,4.9
2021-07-29,UP,28.7,8.2
2021-07-30,UP,29.1,9.9
2021-07-31,UP,28.3,6.6
2021-08-01,UP,27.7,15.4
2021-08-02,UP,28.6,13.5
2021-08-03,UP,29.0,9.9
2021-08-04,UP,28.8,7.2
2021-08-05,UP,30.5,7.4
2021-08-06,UP,29.4,4.0
2021-08-07,UP,30.3,4.2
2021-08-08,UP,29.7,6.9
2021-08-09,UP,27.9,3.6
2021-08-10,UP,27.9,6.0
2021-08-11,UP,29.0,6.2
2021-08-12,UP,29.0,4.3
2021-08-13,UP,30.2,4.4
2021-08-14,UP,30.8,6.7
2021-08-15,UP,30.7,5.8
2021-08-16,UP,31.1,2.2
2021-08-17,UP,30.5,4.0
2021-08-18,UP,29.9,4.9
2021-08-19,UP,29.2,5.4
2021-08-20,UP,28.0,11.5
2021-08-21,UP,28.0,7.8
2021-08-22,UP,30.7,5.0
2021-08-23,UP,28.8,5.1
2021-08-24,UP,28.5,4.4
2021-08-25,UP,30.1,7.3
2021-08-26,UP,29.8,8.0
2021-08-27,UP,29.4,3.8
2021-08-28,UP,28.2,5.0
2021-08-29,UP,27.4,8.6
2021-08-30,UP,27.3,10.0
2021-08-31,UP,29.1,9.9
2021-09-01,UP,30.3,7.6
2021-09-02,UP,31.3,2.9
2021-09-03,UP,29.0,4.9
2021-09-04,UP,28.2,3.7
2021-09-05,UP,30.6,2.6
2021-09-06,UP,30.2,5.3
2021-09-07,UP,29.4,13.7
2021-09-08,UP,28.9,14.0
2021-09-09,UP,28.8,10.4
2021-09-10,UP,28.7,7.9
2021-09-11,UP,28.8,7.8
2021-09-12,UP,30.8,6.4
2021-09-13,UP,30.8,6.9
2021-09-14,UP,30.2,20.1
2021-09-15,UP,26.7,22.5
2021-09-16,UP,24.6,24.4
2021-09-17,UP,26.5,16.1
2021-09-18,UP,29.6,7.4
2021-09-19,UP,30.3,2.8
2021-09-20,UP,31.1,3.3
2021-09-21,UP,29.7,7.0
2021-09-22,UP,28.6,6.3
2021-09-23,UP,28.5,8.8
2021-09-24,UP,26.4,7.7
2021-09-25,UP,26.3,6.0
2021-09-26,UP,29.3,6.2
2021-09-27,UP,30.1,7.7
2021-09-28,UP,29.4,10.2
2021-09-29,UP,29.0,8.3
2021-09-30,UP,29.4,6.0
2021-10-01,UP,27.3,4.4
2021-10-02,UP,26.7,4.9
2021-10-03,UP,28.0,6.3
2021-10-04,UP,28.6,5.2
2021-10-05,UP,29.7,3.4
2021-10-06,UP,29.0,4.2
2021-10-07,UP,29.0,3.5
2021-10-08,UP,28.6,5.7
2021-10-09,UP,28.8,4.4
2021-10-10,UP,28.9,2.2
2021-10-11,UP,28.8,2.1
2021-10-12,UP,29.0,2.2
2021-10-13,UP,29.3,4.6
2021-10-14,UP,27.8,5.8
2021-10-15,UP,27.8,2.4
2021-10-16,UP,28.9,2.4
2021-10-17,UP,28.3,9.3
2021-10-18,UP,27.3,14.1
2021-10-19,UP,24.9,10.1
2021-10-20,UP,25.6,6.6
2021-10-21,UP,25.0,6.7
2021-10-22,UP,25.0,6.7
2021-10-23,UP,25.5,1.4
2021-10-24,UP,25.9,1.8
2021-10-25,UP,25.4,5.8
2021-10-26,UP,24.6,5.3
2021-10-27,UP,23.1,4.8
2021-10-28,UP,22.7,2.6
2021-10-29,UP,22.7,1.0
2021-10-30,UP,22.6,4.5
2021-10-31,UP,22.2,3.1
2021-11-01,UP,22.0,1.5
2021-11-02,UP,22.3,1.4
2021-11-03,UP,22.0,1.7
2021-11-04,UP,22.2,2.2
2021-11-05,UP,22.3,1.5
2021-11-06,UP,21.3,3.2
2021-11-07,UP,20.0,1.9
2021-11-08,UP,20.9,4.6
2021-11-09,UP,21.2,1.4
2021-11-10,UP,21.2,0.8
2021-11-11,UP,21.6,1.0
2021-11-12,UP,21.3,1.7
2021-11-13,UP,20.7,1.7
2021-11-14,UP,20.7,0.9
2021-11-15,UP,20.2,0.9
2021-11-16,UP,19.5,0.9
2021-11-17,UP,19.3,2.1
2021-11-18,UP,19.3,1.8
2021-11-19,UP,20.4,3.0
2021-11-20,UP,20.1,4.0
2021-11-21,UP,20.4,5.8
2021-11-22,UP,19.7,7.1
2021-11-23,UP,18.2,2.7
2021-11-24,UP,18.5,1.0
2021-11-25,UP,18.1,1.1
2021-11-26,UP,18.3,0.9
2021-11-27,UP,19.1,1.4
2021-11-28,UP,19.2,1.6
2021-11-29,UP,19.1,3.0
2021-11-30,UP,18.7,1.3
2021-12-01,UP,19.4,2.2
2021-12-02,UP,20.6,4.1
2021-12-03,UP,19.7,3.1
2021-12-04,UP,19.5,0.8
2021-12-05,UP,21.0,2.7
2021-12-06,UP,21.4,4.3
2021-12-07,UP,19.5,5.9
2021-12-08,UP,17.2,2.6
2021-12-09,UP,17.3,1.3
2021-12-10,UP,16.6,4.2
2021-12-11,UP,16.3,3.5
2021-12-12,UP,15.6,1.0
2021-12-13,UP,15.3,1.0
2021-12-14,UP,15.7,1.9
2021-12-15,UP,16.9,3.8
2021-12-16,UP,17.6,2.1
2021-12-17,UP,17.8,7.1
2021-12-18,UP,13.2,10.7
2021-12-19,UP,12.1,6.6
2021-12-20,UP,12.2,3.8
2021-12-21,UP,12.9,2.9
2021-12-22,UP,14.5,1.1
2021-12-23,UP,14.3,0.8
2021-12-24,UP,15.4,2.9
2021-12-25,UP,16.3,1.6
2021-12-26,UP,15.8,1.9
2021-12-27,UP,16.5,0.7
2021-12-28,UP,16.2,2.4
2021-12-29,UP,13.9,5.3
2021-12-30,UP,14.3,6.3
2021-12-31,UP,13.8,5.2
2022-01-01,UP,14.4,7.0
2022-01-02,UP,13.5,3.2
2022-01-03,UP,13.6,2.6
2022-01-04,UP,14.8,2.5
2022-01-05,UP,14.0,5.1
2022-01-06,UP,14.4,4.8
2022-01-07,UP,16.2,4.0
2022-01-08,UP,16.6,6.1
2022-01-09,UP,16.3,3.9
2022-01-10,UP,17.6,4.6
2022-01-11,UP,15.7,3.4
2022-01-12,UP,15.5,6.4
2022-01-13,UP,13.4,3.7
2022-01-14,UP,12.8,3.0
2022-01-15,UP,10.5,5.6
2022-01-16,UP,9.6,4.1
2022-01-17,UP,9.9,5.7
2022-01-18,UP,8.4,5.6
2022-01-19,UP,10.0,4.9
2022-01-20,UP,11.2,1.6
2022-01-21,UP,14.1,2.2
2022-01-22,UP,12.5,7.3
2022-01-23,UP,14.6,7.3
2022-01-24,UP,14.2,7.5
2022-01-25,UP,13.2,7.3
2022-01-26,UP,10.9,5.8
2022-01-27,UP,11.3,6.0
2022-01-28,UP,12.6,6.2
2022-01-29,UP,13.7,5.4
2022-01-30,UP,15.4,8.7
2022-01-31,UP,13.5,3.6
2022-02-01,UP,14.1,5.0
2022-02-02,UP,13.9,5.5
2022-02-03,UP,15.4,15.8
2022-02-04,UP,14.5,4.6
2022-02-05,UP,12.4,4.6
2022-02-06,UP,12.1,2.6
2022-02-07,UP,14.0,1.5
2022-02-08,UP,16.5,4.0
2022-02-09,UP,16.3,11.1
2022-02-10,UP,15.1,9.2
2022-02-11,UP,15.9,12.4
2022-02-12,UP,15.8,9.0
2022-02-13,UP,16.0,2.1
2022-02-14,UP,16.7,2.6
2022-02-15,UP,17.8,3.0
2022-02-16,UP,18.1,5.5
2022-02-17,UP,18.5,5.3
2022-02-18,UP,18.6,5.4
2022-02-19,UP,20.2,7.1
2022-02-20,UP,18.6,11.6
2022-02-21,UP,18.1,7.0
2022-02-22,UP,18.9,7.9
2022-02-23,UP,20.7,13.4
2022-02-24,UP,21.9,7.2
2022-02-25,UP,21.2,3.4
2022-02-26,UP,20.9,9.1
2022-02-27,UP,21.3,8.2
2022-02-28,UP,19.7,8.7
2022-03-01,UP,19.7,3.9
2022-03-02,UP,20.4,4.0
2022-03-03,UP,21.0,2.1
2022-03-04,UP,23.2,6.6
2022-03-05,UP,21.3,10.4
2022-03-06,UP,21.2,3.3
2022-03-07,UP,22.6,2.5
2022-03-08,UP,22.2,6.6
2022-03-09,UP,23.4,6.6
2022-03-10,UP,23.8,8.9
2022-03-11,UP,23.5,9.8
2022-03-12,UP,23.2,8.0
2022-03-13,UP,23.8,4.8
2022-03-14,UP,25.5,3.1
2022-03-15,UP,26.5,2.9
2022-03-16,UP,27.0,5.8
2022-03-17,UP,28.0,5.7
2022-03-18,UP,28.6,2.9
2022-03-19,UP,28.9,2.9
2022-03-20,UP,28.8,1.8
2022-03-21,UP,29.9,4.7
2022-03-22,UP,28.5,8.6
2022-03-23,UP,27.0,6.0
2022-03-24,UP,28.1,3.7
2022-03-25,UP,28.5,6.8
2022-03-26,UP,27.9,11.5
2022-03-27,UP,28.3,10.7
2022-03-28,UP,28.8,5.6
2022-03-29,UP,29.5,4.0
2022-03-30,UP,29.4,3.0
2022-03-31,UP,30.9,3.3
2022-04-01,UP,31.3,4.0
2022-04-02,UP,29.0,1.5
2022-04-03,UP,29.6,2.4
2022-04-04,UP,30.2,6.4
2022-04-05,UP,30.6,4.6
2022-04-06,UP,30.5,5.6
2022-04-07,UP,30.4,4.2
2022-04-08,UP,30.8,4.0
2022-04-09,UP,30.9,2.5
2022-04-10,UP,30.6,3.9
2022-04-11,UP,31.5,6.0
2022-04-12,UP,31.2,6.5
2022-04-13,UP,32.1,5.0
2022-04-14,UP,32.1,6.4
2022-04-15,UP,32.5,6.3
2022-04-16,UP,33.6,6.3
2022-04-17,UP,32.9,4.3
2022-04-18,UP,32.9,2.3
2022-04-19,UP,32.6,3.4
2022-04-20,UP,34.2,9.1
2022-04-21,UP,31.1,11.4
2022-04-22,UP,32.2,6.3
2022-04-23,UP,32.5,8.9
2022-04-24,UP,32.6,11.2
2022-04-25,UP,33.1,9.9
2022-04-26,UP,32.7,5.6
2022-04-27,UP,33.4,6.7
2022-04-28,UP,33.1,2.8
2022-04-29,UP,34.3,3.5
2022-04-30,UP,33.2,7.1
2022-05-01,UP,30.8,13.0
2022-05-02,UP,31.2,12.2
2022-05-03,UP,31.3,11.4
2022-05-04,UP,31.5,9.8
2022-05-05,UP,29.1,6.6
2022-05-06,UP,31.1,3.5
2022-05-07,UP,31.4,6.5
2022-05-08,UP,31.6,9.5
2022-05-09,UP,32.0,8.6
2022-05-10,UP,32.9,10.0
2022-05-11,UP,32.4,7.0
2022-05-12,UP,31.9,8.2
2022-05-13,UP,34.2,5.9
2022-05-14,UP,34.8,6.7
2022-05-15,UP,33.7,7.6
2022-05-16,UP,34.4,7.0
2022-05-17,UP,35.2,7.7
2022-05-18,UP,34.8,7.6
2022-05-19,UP,35.1,4.2
2022-05-20,UP,34.2,8.3
2022-05-21,UP,32.9,9.9
2022-05-22,UP,29.8,13.3
2022-05-23,UP,25.4,11.1
2022-05-24,UP,25.9,5.1
2022-05-25,UP,29.9,3.1
2022-05-26,UP,31.3,3.5
2022-05-27,UP,32.3,3.7
2022-05-28,UP,33.7,2.6
2022-05-29,UP,30.7,10.4
2022-05-30,UP,32.3,7.1
2022-05-31,UP,34.5,6.1
2022-06-01,UP,35.6,6.8
2022-06-02,UP,34.4,6.1
2022-06-03,UP,34.6,3.4
2022-06-04,UP,35.3,3.1
2022-06-05,UP,34.6,3.9
2022-06-06,UP,34.9,5.8
2022-06-07,UP,35.6,5.2
2022-06-08,UP,35.5,7.6
2022-06-09,UP,35.9,6.3
2022-06-10,UP,35.3,6.8
2022-06-11,UP,36.6,8.2
2022-06-12,UP,35.9,8.1
2022-06-13,UP,36.5,7.3
2022-06-14,UP,36.7,11.2
2022-06-15,UP,36.2,11.4
2022-06-16,UP,32.7,10.8
2022-06-17,UP,33.6,6.5
2022-06-18,UP,33.1,5.8
2022-06-19,UP,32.8,5.8
2022-06-20,UP,31.9,6.4
2022-06-21,UP,29.7,3.7
2022-06-22,UP,32.3,4.2
2022-06-23,UP,32.2,6.1
2022-06-24,UP,33.8,5.3
2022-06-25,UP,33.5,9.9
2022-06-26,UP,33.9,14.3
2022-06-27,UP,33.4,9.5
2022-06-28,UP,31.8,7.4
2022-06-29,UP,28.5,10.1
2022-06-30,UP,26.2,6.2
2022-07-01,UP,31.0,4.2
2022-07-02,UP,29.8,4.0
2022-07-03,UP,30.9,4.0
2022-07-04,UP,32.7,6.4
2022-07-05,UP,33.1,10.7
2022-07-06,UP,34.0,13.8
2022-07-07,UP,33.1,11.9
2022-07-08,UP,34.1,9.6
2022-07-09,UP,31.8,13.7
2022-07-10,UP,33.4,10.8
2022-07-11,UP,34.0,11.8
2022-07-12,UP,33.7,11.7
2022-07-13,UP,34.1,14.1
2022-07-14,UP,34.1,16.8
2022-07-15,UP,32.9,17.2
2022-07-16,UP,30.9,8.0
2022-07-17,UP,33.5,11.1
2022-07-18,UP,33.5,13.3
2022-07-19,UP,33.5,9.9
2022-07-20,UP,28.9,5.7
2022-07-21,UP,27.2,3.3
2022-07-22,UP,28.1,7.8
2022-07-23,UP,30.2,12.2
2022-07-24,UP,29.9,14.8
2022-07-25,UP,26.9,11.3
2022-07-26,UP,28.9,6.3
2022-07-27,UP,28.2,3.7
2022-07-28,UP,27.8,2.7
2022-07-29,UP,28.4,2.7
2022-07-30,UP,27.6,3.4
2022-07-31,UP,29.5,3.7
2022-08-01,UP,30.6,6.3
2022-08-02,UP,29.6,4.5
2022-08-03,UP,28.3,5.8
2022-08-04,UP,29.2,6.6
2022-08-05,UP,30.8,5.3
2022-08-06,UP,30.6,4.2
2022-08-07,UP,28.1,6.6
2022-08-08,UP,30.6,6.4
2022-08-09,UP,31.4,12.4
2022-08-10,UP,31.0,19.2
2022-08-11,UP,30.3,18.7
2022-08-12,UP,29.4,13.2
2022-08-13,UP,30.9,4.7
2022-08-14,UP,30.1,8.9
2022-08-15,UP,28.1,19.6
2022-08-16,UP,28.7,13.9
2022-08-17,UP,30.3,2.5
2022-08-18,UP,30.5,9.2
2022-08-19,UP,29.1,6.9
2022-08-20,UP,28.9,4.7
2022-08-21,UP,29.9,15.8
2022-08-22,UP,29.2,16.0
2022-08-23,UP,29.4,6.5
2022-08-24,UP,27.9,4.7
2022-08-25,UP,28.3,3.5
